date,office,title,detail,url
2020-11-06,Instituto de Acceso a la Información Pública,"Información sobre ausencia (días, horas o medias jornadas,  sesiones del pleno de ese instituto) a labores del comisionado Luis Javier Suárez",Admisión. UAIP 189-2020. Fecha probable de respuesta: 19-11-2020.,https://alac.funde.org/requests/5fa5b97a8ad34f5dd11da444
2020-11-06,Alcaldía de San Salvador,"Copia de documentación que respalde el pago de los honorario realizados por esa Alcaldía al señor Gerardo José Guerrero Larín del Departamento de Resoluciones Catastrales, específicamente durante el mes de octubre de 2020.",Petición creada,https://alac.funde.org/requests/5fa5bb978ad34f5dd11da900
2020-11-06,Ministerio de Hacienda,Ejecución y modificación presupuestarios de abril a julio 2020.,Petición pasa a cerrada,https://alac.funde.org/requests/5f2daa29bb58b73471a3ead8
2020-11-06,Ministerio de Relaciones Exteriores,Copia del pago de salario actual de Cindy Mariella Portal Salazar como viceministra de relaciones exteriores y otras,"Se envio correo nuevamente por dicha peticion, en vista que no se recibio informacion requerida",https://alac.funde.org/requests/5f238f82bb58b73471a19b6e
2020-11-06,Ministerio de Relaciones Exteriores,Copia del pago de salario actual de Cindy Mariella Portal Salazar como viceministra de relaciones exteriores y otras,"Se envio correo nuevamente por dicha peticion, en vista que no se recibio informacion requerida",https://alac.funde.org/requests/5f238f82bb58b73471a19b6e
2020-11-09,Ministerio de Hacienda,Proyecto del Presupuesto 2021 en formato de base de datos,Ampliación de plazo para responder a la solicitud por 5 días adicionales. Vence 17-11-2020.,https://alac.funde.org/requests/5f972687bb7da8d55399d8ad
2020-11-10,Ministerio de Hacienda,Ejecución y modificación presupuestarios de agosto  a octubre 2020.,Recepción a la solicitud. MH-2020-0223.,https://alac.funde.org/requests/5fa5d1778ad34f5dd11dbd97
2020-11-10,Ministerio de Hacienda,Ejecución y modificación presupuestarios de agosto  a octubre 2020.,Admisión. Fecha probable de respuesta: 23-11-2020,https://alac.funde.org/requests/5fa5d1778ad34f5dd11dbd97
2020-11-10,Presidencia de la República,"Copia simple del expediente administrativo de la resolución de UAIP 161-2020, relacionada el salario del Director del Organismo de Inteligencia.",Solicitud enviada,https://alac.funde.org/requests/5faad2778ad34f5dd11eebf1
2020-11-10,Presidencia de la República,"Copia simple del expediente administrativo de la resolución de UAIP 161-2020, relacionada el salario del Director del Organismo de Inteligencia.",Petición creada,https://alac.funde.org/requests/5faad2778ad34f5dd11eebf1
2020-11-10,Alcaldía de San Salvador,Informacion sobre Yesenia Xiomara Hernandez,"Se envio el siguiente correo: Buenos dias lIcenciado, revisando las peticiones realizadas, encuentro esta peticion realizada en el mes de Julio del presente año, aun estoy interesada en la misma, y deseo saber si la solicitud se tramito o no, y si asi fue el caso, probablemente el correo se haya perdido en los no deseados, espero pueda ayudarme en el presnete caso, quedo atenta a sus comentarios. Muchas gracias Gladis Murillo ",https://alac.funde.org/requests/5f16448aa30f9895d619439e
2020-11-10,Alcaldía de San Salvador,Informacion sobre Yesenia Xiomara Hernandez,Informacion recibida,https://alac.funde.org/requests/5f16448aa30f9895d619439e
2020-11-10,Alcaldía de San Salvador,Informacion sobre Yesenia Xiomara Hernandez,Petición pasa a cerrada,https://alac.funde.org/requests/5f16448aa30f9895d619439e
2020-11-10,Ministerio de Relaciones Exteriores,Copia del pago de salario actual de Cindy Mariella Portal Salazar como viceministra de relaciones exteriores y otras,"Este dia se recibio correo, contestando que el correo habia sido enviado en fecha 8 de Agosto pero dicho correo no fue recibido por mi persona, por lo que volvieron a enviar la informacion, y con ello se trasladara al usuario",https://alac.funde.org/requests/5f238f82bb58b73471a19b6e
2020-11-10,Instituto de Acceso a la Información Pública,"Copia del vídeo o audio y acta de la sesión del pleno ordinaria del IAIP, del 09 de noviembre de 2020.",Petición creada,https://alac.funde.org/requests/5faac82d8ad34f5dd11ee21f
2020-11-10,Ministerio de Relaciones Exteriores,Copia del pago de salario actual de Cindy Mariella Portal Salazar como viceministra de relaciones exteriores y otras,Petición pasa a cerrada,https://alac.funde.org/requests/5f238f82bb58b73471a19b6e
2020-11-10,Presidencia de la República,información sobre el Director del Organismo de Inteligencia de la Presidencia de la Republica,"Se reenvio el siguiente correo: Buenos dias, un gusto poder saludarle, em fecha 30 de Julio del año 2020, solicite la peticion que va en correo  anterior, y hasta la fecha no recibo la informacion, entiendo que el silencio administrativo ya opero, pero por temas de tiempo y de plazos, solicito si puede usted ejercer sus buenos oficios y darle tramite a la peticion envida en su oportunidad, y si existe algun inconveniente con la entrega de la informacion se me haga saber. Muchas gracias Gladis Murillo",https://alac.funde.org/requests/5f239cf8bb58b73471a1a85d
2020-11-10,Ministerio de Agricultura y Ganadería,Versión Pública de los contratos de compra que el Ministerio de Agricultura y Ganadería ha realizado durante la emergencia por covid-19. ,"Se envio el presente correo: Buenos dias lIcenciada, revisando las peticiones realizadas, encuentro esta peticion realizada en el mes de Julio del presente año, aun estoy interesada en la misma, y deseo saber si la solicitud se tramito o no, y si asi fue el caso, probablemente el correo se haya perdido en los no deseados, espero pueda ayudarme en el presente caso, quedo atenta a sus comentarios. Muchas gracias Gladis Murillo ",https://alac.funde.org/requests/5f239dedbb58b73471a1ac6f
2020-11-10,Ministerio de Agricultura y Ganadería,Versión Pública de los contratos de compra que el Ministerio de Agricultura y Ganadería ha realizado durante la emergencia por covid-19. ,"Se recibio informacion, el correo se estravio y lo volvieron enviar",https://alac.funde.org/requests/5f239dedbb58b73471a1ac6f
2020-11-10,Consejo Nacional de la Administración de bienes,Bienes administrados por CONAB entre Enero 2014 a Octubre 2020,Petición creada,https://alac.funde.org/requests/5faae6e68ad34f5dd11efe26
2020-11-10,Consejo Nacional de la Administración de bienes,Bienes administrados por CONAB entre Enero 2014 a Octubre 2020,Se recibio auto de recepcion,https://alac.funde.org/requests/5faae6e68ad34f5dd11efe26
2020-11-10,Ministerio de Desarrollo local,Copia del pago del salario actual de María Ofelia Navarrete de Dubón,"Se envió el presente correo: Buenos días, Licenciado un gusto saludarle, este dia estoy dandonle seguimiento a las paticiones realizadas, y quería consultarle que paso con esta solicitud, nose si no se me envio la informacion, o el correo se perdio en la bandeja de no deseados, le ruego me pudiese ayudar con esta solicitud, pues aun estoy interesada en la informacion, quedare atenta de su respuesta,  muchas Gracias. Gladis Murillo",https://alac.funde.org/requests/5f23a23cbb58b73471a1c3b1
2020-11-10,Ministerio de Desarrollo local,Copia del pago del salario actual de María Ofelia Navarrete de Dubón,Informacion recibida,https://alac.funde.org/requests/5f23a23cbb58b73471a1c3b1
2020-11-10,Ministerio de Desarrollo local,Copia del pago del salario actual de María Ofelia Navarrete de Dubón,Petición pasa a cerrada,https://alac.funde.org/requests/5f23a23cbb58b73471a1c3b1
2020-11-10,Instituto de Acceso a la Información Pública,"Copia del vídeo o audio y acta de la sesión del pleno ordinaria del IAIP, del 09 de noviembre de 2020.",Petición enviada,https://alac.funde.org/requests/5faac82d8ad34f5dd11ee21f
2020-11-11,Consejo Nacional de la Administración de bienes,Bienes administrados por CONAB entre Enero 2014 a Octubre 2020,Se recibio prevencion,https://alac.funde.org/requests/5faae6e68ad34f5dd11efe26
2020-11-12,Presidencia de la República,"Copia simple del expediente administrativo de la resolución de UAIP 161-2020, relacionada el salario del Director del Organismo de Inteligencia.","Prevención, relacionada a una de las firmas de la solicitud. UAIP 239-2020.",https://alac.funde.org/requests/5faad2778ad34f5dd11eebf1
2020-11-13,Ministerio de Economía,Copia del Plan de Reapertura Económica ,Solicitud enviada,https://alac.funde.org/requests/5faf0caa8ad34f5dd11ff830
2020-11-13,Ministerio de Hacienda,Ejecución y modificación presupuestarios de julio 2020.,Petición creada,https://alac.funde.org/requests/5faee3d78ad34f5dd11fdd13
2020-11-13,Presidencia de la República,"Copia simple del expediente administrativo de la resolución de UAIP 161-2020, relacionada el salario del Director del Organismo de Inteligencia.",Envió escrito subsanando la prevención,https://alac.funde.org/requests/5faad2778ad34f5dd11eebf1
2020-11-13,Ministerio de Economía,Copia del Plan de Reapertura Económica ,Petición creada,https://alac.funde.org/requests/5faf0caa8ad34f5dd11ff830
2020-11-13,Ministerio de Hacienda,Ejecución y modificación presupuestarios de julio 2020.,Solicitud enviada,https://alac.funde.org/requests/5faee3d78ad34f5dd11fdd13
2020-11-16,Fiscalía General de la República ,"Montos del presupuesto asignado y ejecutado desde el año 2018, 2019, hasta octubre 2020, para financiar la Unidad Especializada contra conflicto armado",Solicitud enviada,https://alac.funde.org/requests/5fb7f2db8ad34f5dd1229f22
2020-11-16,Fiscalía General de la República ,Registro o base de datos de denuncias y avisos recibidos por la FGR procesadas y archivadas por la Unidad Especializada del conflicto armado,Solicitud enviada,https://alac.funde.org/requests/5fb7f19d8ad34f5dd1229eaf
2020-11-16,Fiscalía General de la República ,Registro o base de datos de denuncias y avisos recibidos por la FGR procesadas y archivadas por la Unidad Especializada del conflicto armado,Petición creada,https://alac.funde.org/requests/5fb7f19d8ad34f5dd1229eaf
2020-11-16,Fiscalía General de la República ,Registro  del número de órdenes de captura giradas y ejecutadas por la FGR casos cometidos durante en el conflicto armado en El Salvador,Petición creada,https://alac.funde.org/requests/5fb8220a8ad34f5dd122b4e3
2020-11-16,Fiscalía General de la República ,Registro  del número de órdenes de captura giradas y ejecutadas por la FGR casos cometidos durante en el conflicto armado en El Salvador,Solicitud enviada,https://alac.funde.org/requests/5fb8220a8ad34f5dd122b4e3
2020-11-16,Fiscalía General de la República ,"Registro o base de datos de denuncias y avisos recibidos por la FGR por violaciones a derechos humanos cometidos durante el conflicto armado el año 2018, 2019, hasta octubre 2020",Solicitud enviada,https://alac.funde.org/requests/5fb7efe48ad34f5dd1229a14
2020-11-16,Fiscalía General de la República ,"Registro o base de datos de denuncias y avisos recibidos por la FGR por violaciones a derechos humanos cometidos durante el conflicto armado el año 2018, 2019, hasta octubre 2020",Petición creada,https://alac.funde.org/requests/5fb7efe48ad34f5dd1229a14
2020-11-16,Ministerio de Economía,Copia del Plan de Reapertura Económica ,Notificación de recepción de solicitud de información MINEC-2020-0316,https://alac.funde.org/requests/5faf0caa8ad34f5dd11ff830
2020-11-16,Ministerio de Hacienda,Proyecto del Presupuesto 2021 en formato de base de datos,Petición pasa a cerrada,https://alac.funde.org/requests/5f972687bb7da8d55399d8ad
2020-11-16,Ministerio de Hacienda,Proyecto del Presupuesto 2021 en formato de base de datos,"Resolución final-entregando la información UAIP/RES.208.3/2020. Sin embargo NO incluyen datos relativos a la unidad presupuestaria 10 de la presidencia de la república (OIE). Por instrucciones del despacho ministerial, dicha información se encuentra Reservada, relacionado a un caso con Ref. MH-2020-202. (considerando II) de la resolución).",https://alac.funde.org/requests/5f972687bb7da8d55399d8ad
2020-11-16,Fiscalía General de la República ,"Montos del presupuesto asignado y ejecutado desde el año 2018, 2019, hasta octubre 2020, para financiar la Unidad Especializada contra conflicto armado",Petición creada,https://alac.funde.org/requests/5fb7f2db8ad34f5dd1229f22
2020-11-16,Ministerio de Hacienda,Ejecución y modificación presupuestarios de julio 2020.,"constancia de recepción, Ref. MH-2020-233",https://alac.funde.org/requests/5faee3d78ad34f5dd11fdd13
2020-11-17,Fiscalía General de la República ,Registro o base de datos de denuncias y avisos recibidos por la FGR procesadas y archivadas por la Unidad Especializada del conflicto armado,Solicitud recibida. Referencia: 416-UAIP-FGR-2020,https://alac.funde.org/requests/5fb7f19d8ad34f5dd1229eaf
2020-11-17,Fiscalía General de la República ,Registro o base de datos de avisos y denuncias recibidas en fiscalía en contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Petición creada,https://alac.funde.org/requests/5fb948228ad34f5dd122df81
2020-11-17,Fiscalía General de la República ,Registro o base de datos de avisos y denuncias recibidas en fiscalía en contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Solicitud enviada,https://alac.funde.org/requests/5fb948228ad34f5dd122df81
2020-11-17,Fiscalía General de la República ,Registro del número de órdenes de captura giradas y ejecutadas por la FGR contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Petición creada,https://alac.funde.org/requests/5fb949718ad34f5dd122e3ec
2020-11-17,Fiscalía General de la República ,Registro del número de órdenes de captura giradas y ejecutadas por la FGR contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Solicitud enviada,https://alac.funde.org/requests/5fb949718ad34f5dd122e3ec
2020-11-17,Fiscalía General de la República ,Registro de denuncias y avisos recibidos por la FGR procesadas y archivadas en contra de agentes de la PNC y soldados de la FAES años 2018 a 2020.,Petición creada ,https://alac.funde.org/requests/5fb94adc8ad34f5dd122e896
