year,ticket,date,title,msg,status
2018,165,2018-11-01,AMSS: Gestión de información,Respondiendo a la solicitud el oficial de información de la Alc,closed
2018,156,2018-11-01,Ahuachapán: testigo de caso de corrupción,El usuario no atendió la reunión y se perdió el contacto. Se ci,closed
2018,167,2018-11-01,MINED: constitución de una universidad,"Vía correo electrónico, usuario planteó el siguiente asunto:",closed
2018,167,2018-11-01,MINED: constitución de una universidad,Se dió la siguiente respuesta al usuario:  > El caso de la so,closed
2018,150,2018-11-06,CEPA: posible contrato irregular con Eco-Energy,La oficial de información de CEPA entregó una notificación que,openned
2018,168,2018-11-06,Cojutepeque: compra venta de inmueble,Después de haber escuchado al usuario se le contestó lo siguien,closed
2018,168,2018-11-06,Cojutepeque: compra venta de inmueble,"Se recibió llamada de usuario, quien tiene una consulta respect",closed
2018,168,2018-11-06,Cojutepeque: compra venta de inmueble,Al revisar la escritura de compraventa se pudo constar lo sigui,closed
2018,168,2018-11-07,Cojutepeque: compra venta de inmueble,Se recibió llamada del usuario manifestando que se encontraba c,closed
2018,161,2018-11-08,RREE: Asignación de plazas y fondos para capacitación,Ticket pasa a cerrado por falta de actualización,closed
2018,158,2018-11-08,UES: Información Facultad de Ciencias Naturales y Matemáticas,El oficial de información emite resolución de inexistencia UAIP,closed
2018,169,2018-11-08,UES: Personal contratado para la Facultad Multidisciplinaria de Occidente de la UES,Usuario se comunicó por medio de correo electrónico solicitando,openned
2018,169,2018-11-08,UES: Personal contratado para la Facultad Multidisciplinaria de Occidente de la UES,Se le respondió al usuario:  > Buenas tarde Oliver Reyes. Est,openned
2018,97,2018-11-09,Cojutepeque: asesoría legal sobre delito penal,Se comunicó con la usuaria para consultar sobre el caso para ca,closed
2018,94,2018-11-09,DGA: Información incompleta,El ticket pasa a cerrado por falta de actualización de parte de,closed
2018,99,2018-11-09,SSF:  información de las utilidades bancarias,Ticket pasa a cerrado al no recibir más comentarios de parte de,closed
2018,98,2018-11-09,Asesoría para excusarse de audiencias en el Instituto (IAIP),Ticket pasa a cerrado por falta de actualización.,closed
2018,97,2018-11-09,Cojutepeque: asesoría legal sobre delito penal,El ticket pasa a cerrado.,closed
2018,159,2018-11-09,FGR: trámite de denuncia contra Prival,Se preparó borrador de carta para que sea suscrita y remitida p,openned
2017,27,2018-11-12,Denuncia por violaciones a los derechos laborales e irregularidades en el Ministerio de Trabajo de Zacatecoluca,Para seguir colaborando le al usuario se procedió a solicitar i,closed
2018,168,2018-11-12,Cojutepeque: compra venta de inmueble,Se recibió llamada de usuario preguntando ¿Qué fue lo que la ab,closed
2018,84,2018-11-13,UES: divulgación de identidad de solicitante de información,"En atención a requerimiento de usuario, se le proporcionó un bo",closed
2018,166,2018-11-13,Acompañamiento a usuario ante el IAIP,Se le respondió al usuario: que con el todo respeto debe solici,closed
2018,166,2018-11-13,Acompañamiento a usuario ante el IAIP,Se recibió llamada de usuario consultando lo siguiente: “¿Puedo,closed
2018,149,2018-11-13,PNC: información,Atendiendo a su requerimiento se ha solicitado la información a,closed
2018,84,2018-11-13,UES: divulgación de identidad de solicitante de información,Usuario informó que de parte del Instituto admitieron la denunc,closed
2018,96,2018-11-14,Panchimalco: Denuncia por abuso de autoridad en centro escolar,Ticket pasa a cerrado,closed
2018,96,2018-11-14,Panchimalco: Denuncia por abuso de autoridad en centro escolar,Se realizó la audiencia de avenimiento en relación al caso de l,closed
2018,109,2018-11-14,TSE: fundadores y la nómina de ciudadanos/nas del movimiento Nuevas Ideas.,El 18/09/2018 el IAIP notificó señalamiento de audiencia de ave,closed
2018,84,2018-11-14,UES: divulgación de identidad de solicitante de información,Usuario compartió escrito de subsanación que remitió al IAIP.,closed
2018,61,2018-11-14,"Ahuachapán: presupuesto de programa ""Disfruto de mi comunidad""","Se recibió notificación de parte del IAIP, declarando sobreseim",closed
2017,9,2018-11-14,ISSS: Licitación pública 2Q17000037,Ticket pasa a cerrado por falta de actualización,closed
2018,26,2018-11-15,"Información entregada no corresponde a la requerida del POA 2018, Alcaldía de Santo Tomas",Se le ha consultado a la usuaria que ha pasado con este proceso,closed
2018,26,2018-11-15,"Información entregada no corresponde a la requerida del POA 2018, Alcaldía de Santo Tomas",La usuaria contestó:      Que la persona que inicio el proces,closed
2018,58,2018-11-15,Quejas por instalación de antena de telefonía celular,Ticket pasa a cerrado por falta de actualización,closed
2018,55,2018-11-15,La Libertad: Distribución de terreno en playa,Ticket pasa a cerrado al no recibir comentarios por la usuario,closed
2018,50,2018-11-15,Asesoría a joven en el municipio de Ahuachapán,"Se le ha consultado al usuario sobre este proceso, para dar por",closed
2017,26,2018-11-15,Rectificación de datos personales en Central de Riesgos de la Superintendencia del Sistema Financiero,"El usuario manifestó que no seguiría con este proceso, que espe",closed
2017,26,2018-11-15,Rectificación de datos personales en Central de Riesgos de la Superintendencia del Sistema Financiero,Ticket pasa a cerrado a petición de usuario.,closed
2018,41,2018-11-15,Agresión verbal por parte de un oficial de información en la Alcaldía de La Libertad,Ticket pasa a cerrado.,closed
2018,41,2018-11-15,Agresión verbal por parte de un oficial de información en la Alcaldía de La Libertad,La usuaria proporcionó copia de la resolución emitida por el TE,closed
2018,41,2018-11-15,Agresión verbal por parte de un oficial de información en la Alcaldía de La Libertad,"La usuaria contesto:      La denuncia, lamentablemente no pro",closed
2018,41,2018-11-15,Agresión verbal por parte de un oficial de información en la Alcaldía de La Libertad,Se le consultó a la usuaria sobre este caso.,closed
2018,62,2018-11-15,"Jornada informativa de promoción de ALAC en el municipio de Olocuilta, Dpto de La Paz",Ticket pasa a cerrado por agotarse la acción con la jornada inf,closed
2018,33,2018-11-15,"Panchimalco: Gestiones de información sobre el proyecto de servicio de agua potable en los a los cantones el divisadero, pajales y panchimalquito año 2013.","El proceso de apelación contra la municipalidad de Panchimalco,",closed
2018,30,2018-11-15,Pobladores afectado por remodelación de calles al Puerto de la Libertad,El ticket pasa a cerrado por falta de actualización,closed
2018,33,2018-11-15,"Panchimalco: Gestiones de información sobre el proyecto de servicio de agua potable en los a los cantones el divisadero, pajales y panchimalquito año 2013.",Este resultado se le comunicó a la usuaria. Por lo que el caso,closed
2018,26,2018-11-15,"Información entregada no corresponde a la requerida del POA 2018, Alcaldía de Santo Tomas",El ticket pasará a cerrado hasta obtener nueva información,closed
2018,23,2018-11-15,"La Libertad: Títulos de propiedad, Comunidad Nueva Jerusalén","Se ha solicitado información a la municipalidad de La Libertad,",closed
2018,126,2018-11-15,Consulta sobre declaraciones patrimoniales,Ticket pasa a cerrado una ves brindada la asesoría al usuario.,closed
2018,50,2018-11-16,Asesoría a joven en el municipio de Ahuachapán,"A través de WhatsApp el usuario contesto:      ""Ya no hicimos",closed
2018,50,2018-11-16,Asesoría a joven en el municipio de Ahuachapán,"Se ha solicitado información a la municipalidad de Ahuachapán,",closed
2018,109,2018-11-17,TSE: fundadores y la nómina de ciudadanos/nas del movimiento Nuevas Ideas.,Solicito la continuación del proceso requiriendo los listados a,closed
2018,149,2018-11-17,PNC: información,Hola. No sé si es posible requerir la información laboral del p,closed
2017,2,2018-11-19,PGR: Supuesta violación al derecho de acceso a la justicia,Se informó al usuario sobre la [resolución](/attachment/5bd22b8,closed
2018,169,2018-11-20,UES: Personal contratado para la Facultad Multidisciplinaria de Occidente de la UES,Se recibió resolución final de la solicitud de información en l,openned
2018,170,2018-11-21,Caso de posible corrupción,Se comunicó usuario vía correo electrónico para:       Señore,openned
2018,170,2018-11-21,Caso de posible corrupción,"Se le respondió al usuario, que se puede presentar a las instal",openned
2018,170,2018-11-22,Caso de posible corrupción,"Se recibió al usuario para que relate los hechos, quien solicit",openned
2018,164,2018-11-23,Defensa: Importación y registro de armas,Se conversó vía telefónica con usuaria. Confirmó que el Ministe,closed
2018,171,2018-11-26,PNC: uso indebido del personal policial,Quiero hacer una denuncia sobre policías corruptos ya que tengo,closed
2018,171,2018-11-28,PNC: uso indebido del personal policial,Buenas tardes. Con gusto podemos darle seguimiento a la denunci,closed
2018,50,2018-11-29,Asesoría a joven en el municipio de Ahuachapán,Se le remitió la información proporcionada por el oficial al us,closed
2018,50,2018-11-29,Asesoría a joven en el municipio de Ahuachapán,Se recibió respuesta de parte del oficial de información de la,closed
2018,170,2018-11-30,Caso de posible corrupción,Se le contestó:      Buenas tardes Lic. Flores     Por le mo,openned
2017,27,2018-11-30,Denuncia por violaciones a los derechos laborales e irregularidades en el Ministerio de Trabajo de Zacatecoluca,Se comunicó usuario manifestando que le fueron entregadas las c,closed
2018,131,2018-11-30,UES: Información sobre CENIUES,Se le proporcionó la información al usuario para su revisión.,closed
2018,170,2018-11-30,Caso de posible corrupción,Se recibió correo del usuario:      Reciban un cordial saludo,openned
2018,69,2018-11-30,IAIP: Falta de respuesta al proceso de apelación,"No se ha recibido información por parte de la usuario, por lo q",closed
2018,131,2018-11-30,UES: Información sobre CENIUES,La oficial de información hace entrega de la información solici,closed
2018,93,2018-11-30,CEPA: Estudio de sedimentación y evaluación ambiental  del Puerto de La Unión,"La usuaria comentó:      Buenas tardes, no he tenido respuest",openned
2018,93,2018-11-30,CEPA: Estudio de sedimentación y evaluación ambiental  del Puerto de La Unión,Se le proporcionó barrado de escrito para que solicite informac,openned
2018,93,2018-11-30,CEPA: Estudio de sedimentación y evaluación ambiental  del Puerto de La Unión,"Se le ha consultado a la usuaria respecto al caso, con el fin d",openned
2017,16,2018-12-03,UES: Supuestas irregularidades en evaluación docente en Facultad de Ingeniería y Arquitectura,El ticket pasará a cerrado provisionalmente mientra se recibe i,closed
2017,28,2018-12-03,Denuncias contra la administración UMR,Ticket pasa a cerrado por falta de actualización,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,El ticket pasa a cerrado al no existir mas actualización.,closed
2017,24,2018-12-03,"CCR: Informe de Auditorías a fundaciones que recibieron fondos del Presupuesto General de la Nación en los años 2015, 2016.",Por parte de la CCR se recibió 16 informes de exámenes especial,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- [Zacatecoluca](/complains/5a6f9ffa97b7ea12f58d74d5) el proces,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- [Quezaltepeque](/requests/59c93231c56bd16ae54e81cb) el proces,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- [Apopa](/complains/5a8603f597b7ea2e2d0b1d0f) el proceso está,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- [Ciudad Delgado](/requests/59c946b3c56bd16ae54e8318) el proce,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- [Puerto de la Libertad](/complains/5a038088c56bd102dd093e44),closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- [Santa Tecla](/complains/59ef78e9c56bd102dd08f9d3) el proceso,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- Alcaldía de [San Vicente](/complains/59ef87ecc56bd102dd08fff0,closed
2017,24,2018-12-03,"CCR: Informe de Auditorías a fundaciones que recibieron fondos del Presupuesto General de la Nación en los años 2015, 2016.",Ticket pasa a cerrado provisionalmente hasta recibir nueva info,closed
2017,13,2018-12-03,Documentos generados en ocasión de la truega entre pandillas,- [Puerto El Triunfo](/requests/59c93f08c56bd16ae54e82b4) el pr,closed
2017,30,2018-12-04,Planes de mantenimiento de vías e informes de ejecución FOVIAL,Ticket pasa a cerrado al no recibir información nueva por parte,closed
2017,34,2018-12-04,Presunta actuación irregular de fiscal en Chalatenango,Se ha ido a consultar el incidente del recurso de apelación per,closed
